"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"18","18","SELPLG","SELL",0.0112959164795847,0.02,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"CCL2hi Macrophage","18","SELPLG","SELL",0.0126350628530132,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"CD8+ T","18","SELPLG","SELL",0.0106684459939602,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"NK","18","SELPLG","SELL",0.00861218691289821,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"S100A8/A9+ Monocyte","18","SELPLG","SELL",0.00737505863980446,0.03,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"13","CCL2hi Macrophage","SELPLG","SELL",0.00649334034277079,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"15","CCL2hi Macrophage","SELPLG","SELL",0.0094167721575262,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"CCL2hi Macrophage","CCL2hi Macrophage","SELPLG","SELL",0.0078948909937133,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"CD8+ T","CCL2hi Macrophage","SELPLG","SELL",0.00666109295753175,0.01,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"NK","CCL2hi Macrophage","SELPLG","SELL",0.00537302486502412,0.01,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"13","CD8+ T","SELPLG","SELL",0.00627631458204936,0.01,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"15","CD8+ T","SELPLG","SELL",0.00910293230933531,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"CCL2hi Macrophage","CD8+ T","SELPLG","SELL",0.00763138127373541,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"CD8+ T","CD8+ T","SELPLG","SELL",0.00643849676604854,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"NK","CD8+ T","SELPLG","SELL",0.00519324748205933,0.02,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"15","gamma-delta T","SELPLG","SELL",0.00594558899124983,0.03,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"CCL2hi Macrophage","gamma-delta T","SELPLG","SELL",0.00498187787723353,0.04,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"13","NK","SELPLG","SELL",0.0115422647453332,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"15","NK","SELPLG","SELL",0.0167006126760915,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"18","NK","SELPLG","SELL",0.0125343389853046,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"APOhi Macrophage","NK","SELPLG","SELL",0.00803299198218812,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"CCL2hi Macrophage","NK","SELPLG","SELL",0.0140182204208756,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"CD8+ T","NK","SELPLG","SELL",0.0118388997987743,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"DUSP4hi CD4+ T","NK","SELPLG","SELL",0.00539962287216073,0.02,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"IL10hi Macrophage","NK","SELPLG","SELL",0.00862472059086704,0.01,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"NK","NK","SELPLG","SELL",0.00955922472538246,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"S100A8/A9+ Monocyte","NK","SELPLG","SELL",0.00818717929599333,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"TPT1hi CD4+ T","NK","SELPLG","SELL",0.00609382741880881,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"Treg","NK","SELPLG","SELL",0.00500987435277955,0.02,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"11","S100A8/A9+ Monocyte","SELPLG","SELL",0.00821996570256409,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"12","S100A8/A9+ Monocyte","SELPLG","SELL",0.00781046956025032,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"13","S100A8/A9+ Monocyte","SELPLG","SELL",0.0253884398044889,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"15","S100A8/A9+ Monocyte","SELPLG","SELL",0.0365062371251192,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"17","S100A8/A9+ Monocyte","SELPLG","SELL",0.00719849390078632,0.04,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"18","S100A8/A9+ Monocyte","SELPLG","SELL",0.0275374577118804,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"APOhi Macrophage","S100A8/A9+ Monocyte","SELPLG","SELL",0.0177449950767312,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"CCL2hi Macrophage","S100A8/A9+ Monocyte","SELPLG","SELL",0.0307421920050302,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"CD8+ T","S100A8/A9+ Monocyte","SELPLG","SELL",0.0260315488051489,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"DUSP4hi CD4+ T","S100A8/A9+ Monocyte","SELPLG","SELL",0.0119662511995262,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"IL10hi Macrophage","S100A8/A9+ Monocyte","SELPLG","SELL",0.0190384015725477,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"MAFhi Macrophage","S100A8/A9+ Monocyte","SELPLG","SELL",0.00804247441820044,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"NK","S100A8/A9+ Monocyte","SELPLG","SELL",0.0210772577082425,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"S100A8/A9+ Monocyte","S100A8/A9+ Monocyte","SELPLG","SELL",0.0180821989911833,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"TPT1hi CD4+ T","S100A8/A9+ Monocyte","SELPLG","SELL",0.0134932433944871,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"Treg","S100A8/A9+ Monocyte","SELPLG","SELL",0.0111078124044537,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"15","TPT1hi CD4+ T","SELPLG","SELL",0.00771622320753173,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"CCL2hi Macrophage","TPT1hi CD4+ T","SELPLG","SELL",0.00646738002978783,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"CD8+ T","TPT1hi CD4+ T","SELPLG","SELL",0.00545544386702007,0.01,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"11","19","SELPLG","SELP",0.00313665593739761,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"12","19","SELPLG","SELP",0.00297963553664244,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"13","19","SELPLG","SELP",0.0097928058427172,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"14","19","SELPLG","SELP",0.000186292428121143,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"15","19","SELPLG","SELP",0.0141805204464004,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"17","19","SELPLG","SELP",0.00274512417349286,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"18","19","SELPLG","SELP",0.0106361295906794,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"APOhi Macrophage","19","SELPLG","SELP",0.00681176740826398,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"CCL2hi Macrophage","19","SELPLG","SELP",0.0118979986024173,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"CD8+ T","19","SELPLG","SELP",0.0100449368800406,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"DUSP4hi CD4+ T","19","SELPLG","SELP",0.00457689202185945,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"gamma-delta T","19","SELPLG","SELP",0.000626094100404513,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"IL10hi Macrophage","19","SELPLG","SELP",0.00731420111529018,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"MAFhi Macrophage","19","SELPLG","SELP",0.00306858744784526,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"NK","19","SELPLG","SELP",0.00810786939577313,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"S100A8/A9+ Monocyte","19","SELPLG","SELP",0.0069426782812713,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"TPT1hi CD4+ T","19","SELPLG","SELP",0.00516587125207356,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"Treg","19","SELPLG","SELP",0.00424627524993062,0,"SELPLG_SELP","SELPLG - SELP","SELPLG","Cell-Cell Contact","PMID: 19118202; PMID: 9829984"
"14","16","SEMA4A","NRP1_PLXNA1",0.00306337723658562,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"16","16","SEMA4A","NRP1_PLXNA1",0.00145277407232341,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"17","16","SEMA4A","NRP1_PLXNA1",0.000483560736915319,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"19","16","SEMA4A","NRP1_PLXNA1",0.000433890547276135,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"21","16","SEMA4A","NRP1_PLXNA1",0.00161872105488832,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"22","16","SEMA4A","NRP1_PLXNA1",0.00207539580038513,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"gamma-delta T","16","SEMA4A","NRP1_PLXNA1",0.00149247228589302,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"IL10hi Macrophage","16","SEMA4A","NRP1_PLXNA1",0.000540349159344968,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"14","19","SEMA4A","NRP1_PLXNA1",0.00366686334567008,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"16","19","SEMA4A","NRP1_PLXNA1",0.00173952456927132,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"17","19","SEMA4A","NRP1_PLXNA1",0.000579117553468578,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"19","19","SEMA4A","NRP1_PLXNA1",0.00051963710158624,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"21","19","SEMA4A","NRP1_PLXNA1",0.00193816281349016,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"22","19","SEMA4A","NRP1_PLXNA1",0.00248473440697894,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"gamma-delta T","19","SEMA4A","NRP1_PLXNA1",0.00178704444644293,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"IL10hi Macrophage","19","SEMA4A","NRP1_PLXNA1",0.000647120715097464,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"14","20","SEMA4A","NRP1_PLXNA1",0.00662582913137053,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"16","20","SEMA4A","NRP1_PLXNA1",0.00314814357511777,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"17","20","SEMA4A","NRP1_PLXNA1",0.00104905845333453,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"19","20","SEMA4A","NRP1_PLXNA1",0.000941356412254161,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"21","20","SEMA4A","NRP1_PLXNA1",0.00350706848825209,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"22","20","SEMA4A","NRP1_PLXNA1",0.00449408709615483,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"gamma-delta T","20","SEMA4A","NRP1_PLXNA1",0.00323401907500361,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"IL10hi Macrophage","20","SEMA4A","NRP1_PLXNA1",0.00117217993277417,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"14","21","SEMA4A","NRP1_PLXNA1",0.00263347820536721,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"16","21","SEMA4A","NRP1_PLXNA1",0.0012486159448312,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"17","21","SEMA4A","NRP1_PLXNA1",0.000415549335836964,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"19","21","SEMA4A","NRP1_PLXNA1",0.000372862506798777,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"21","21","SEMA4A","NRP1_PLXNA1",0.00139127491469232,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"22","21","SEMA4A","NRP1_PLXNA1",0.00178389704530822,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"gamma-delta T","21","SEMA4A","NRP1_PLXNA1",0.00128274254082042,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"IL10hi Macrophage","21","SEMA4A","NRP1_PLXNA1",0.000464354343661567,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"14","gamma-delta T","SEMA4A","NRP1_PLXNA1",0.00116293258326096,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"16","gamma-delta T","SEMA4A","NRP1_PLXNA1",0.000550956213187284,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"17","gamma-delta T","SEMA4A","NRP1_PLXNA1",0.000183277200711194,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"19","gamma-delta T","SEMA4A","NRP1_PLXNA1",0.000164446335118765,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"21","gamma-delta T","SEMA4A","NRP1_PLXNA1",0.000613953989073116,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"22","gamma-delta T","SEMA4A","NRP1_PLXNA1",0.000787386687928769,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"gamma-delta T","gamma-delta T","SEMA4A","NRP1_PLXNA1",0.000566025501211025,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"IL10hi Macrophage","gamma-delta T","SEMA4A","NRP1_PLXNA1",0.000204808140896471,0,"SEMA4A_NRP1_PLXNA1","SEMA4A - (NRP1+PLXNA1)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"14","16","SEMA4A","NRP1_PLXNA2",0.000913849420992981,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"16","16","SEMA4A","NRP1_PLXNA2",0.000432892636860073,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"17","16","SEMA4A","NRP1_PLXNA2",0.000143991654403807,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"19","16","SEMA4A","NRP1_PLXNA2",0.000129196671314093,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"21","16","SEMA4A","NRP1_PLXNA2",0.000482397230130982,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"22","16","SEMA4A","NRP1_PLXNA2",0.000618690144402281,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"gamma-delta T","16","SEMA4A","NRP1_PLXNA2",0.000444734186787186,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"IL10hi Macrophage","16","SEMA4A","NRP1_PLXNA2",0.000160908171111867,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"14","19","SEMA4A","NRP1_PLXNA2",0.0187002903267985,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"16","19","SEMA4A","NRP1_PLXNA2",0.00894215559555764,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"17","19","SEMA4A","NRP1_PLXNA2",0.00299139486716859,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"19","19","SEMA4A","NRP1_PLXNA2",0.00268481795974663,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"21","19","SEMA4A","NRP1_PLXNA2",0.0099550682062999,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"22","19","SEMA4A","NRP1_PLXNA2",0.0127336030326235,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"gamma-delta T","19","SEMA4A","NRP1_PLXNA2",0.00918462475100929,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"IL10hi Macrophage","19","SEMA4A","NRP1_PLXNA2",0.00334171373898254,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"14","21","SEMA4A","NRP1_PLXNA2",0.00171451992678601,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"16","21","SEMA4A","NRP1_PLXNA2",0.000812514852930759,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"17","21","SEMA4A","NRP1_PLXNA2",0.00027033266226616,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"19","21","SEMA4A","NRP1_PLXNA2",0.00024255942969354,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"21","21","SEMA4A","NRP1_PLXNA2",0.000905392835695228,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"22","21","SEMA4A","NRP1_PLXNA2",0.00116105694751323,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"gamma-delta T","21","SEMA4A","NRP1_PLXNA2",0.000834732096582923,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
